label,lat,lon,input,to,from
640763861_bank,53.36448,-6.48793,0.0,18842.0,18842.0
664134262_bank,53.36417,-6.48574,0.0,18777.0,18777.0
269516693_bank,53.35641,-6.45094,0.0,16667.0,16667.0
506821883_bank,53.35699,-6.45033,0.0,16707.0,16707.0
506820008_bank,53.35732,-6.45005,0.0,16730.0,16730.0
836241894_bank,53.35904,-6.44599,0.0,16569.0,16569.0
1421925391_bank,53.35348,-6.39078,0.0,13671.0,13671.0
640777155_bank,53.40558,-6.37846,0.0,17030.0,17030.0
142681157_bank,53.38586,-6.37425,0.0,14661.0,14659.0
325750297_bank,53.35565,-6.36908,0.0,12462.0,12462.0
848714318_bank,53.35134,-6.36786,0.0,12040.0,12040.0
292365438_bank,53.28717,-6.36251,0.0,8736.0,8736.0
292365522_bank,53.2872,-6.36183,0.0,8711.0,8711.0
292369382_bank,53.28806,-6.35729,0.0,8405.0,8405.0
1121462423_bank,53.34258,-6.35379,0.0,10838.0,10838.0
458220912_bank,53.28167,-6.34014,0.0,7364.0,7364.0
702781376_bank,53.3164,-6.31716,0.0,7565.0,7565.0
882292484_bank,53.32769,-6.30754,0.0,8047.0,8045.0
282964752_bank,53.29873,-6.30271,0.0,6129.0,6131.0
1425374411_bank,53.29635,-6.29748,0.0,5711.0,5711.0
1425374419_bank,53.29696,-6.29713,0.0,5768.0,5768.0
1425374423_bank,53.2983,-6.28611,0.0,5206.0,5206.0
1425374408_bank,53.2998,-6.2848,0.0,5331.0,5331.0
1425374425_bank,53.29998,-6.28404,0.0,5322.0,5322.0
1430846964_bank,53.30965,-6.28386,0.0,5798.0,5798.0
1020103388_bank,53.36128,-6.28355,0.0,10284.0,10283.0
632707895_bank,53.34655,-6.27925,0.0,8606.0,8607.0
632644411_bank,53.34643,-6.27814,0.0,8544.0,8543.0
849784690_bank,53.33232,-6.27428,0.0,7315.0,7315.0
972063358_bank,53.36108,-6.27293,0.0,-1.0,-1.0
972063361_bank,53.36125,-6.27292,0.0,-1.0,-1.0
970300216_bank,53.36116,-6.27249,0.0,-1.0,-1.0
262397827_bank,53.36083,-6.27172,0.0,9739.0,9738.0
442397196_bank,53.34853,-6.26905,0.0,8515.0,8514.0
739766942_bank,53.33617,-6.26556,0.0,7295.0,7292.0
715732955_bank,53.3226,-6.26548,0.0,6129.0,6129.0
739756788_bank,53.33564,-6.26546,0.0,7247.0,7246.0
778699202_bank,53.33238,-6.26493,0.0,6966.0,6965.0
467744836_bank,53.3523,-6.26175,0.0,8921.0,8920.0
467744900_bank,53.3599,-6.26142,0.0,9722.0,9721.0
445431810_bank,53.34109,-6.26075,0.0,7757.0,7757.0
1348371072_bank,53.3439,-6.26065,0.0,8062.0,8061.0
560989708_bank,53.3432,-6.25961,0.0,7924.0,7924.0
1123319211_bank,53.34852,-6.25936,0.0,8597.0,8596.0
279912238_bank,53.34798,-6.25913,0.0,8632.0,8631.0
1348370985_bank,53.34772,-6.259,0.0,8655.0,8654.0
441995191_bank,53.36325,-6.25782,0.0,10166.0,10165.0
641232440_bank,53.36694,-6.25562,0.0,10463.0,10462.0
564076260_bank,53.32519,-6.25544,0.0,6227.0,6229.0
642990281_bank,53.36767,-6.25527,0.0,-1.0,-1.0
291601540_bank,53.33839,-6.25515,0.0,7859.0,7859.0
650378458_bank,53.32552,-6.25489,0.0,6197.0,6197.0
612418021_bank,53.3473,-6.25341,0.0,8443.0,8442.0
646866967_bank,53.32438,-6.25236,0.0,6030.0,6030.0
291633761_bank,53.33744,-6.25138,0.0,7556.0,7555.0
298515362_bank,53.34977,-6.25019,0.0,8558.0,8557.0
558678481_bank,53.34427,-6.2494,0.0,8024.0,8023.0
565601399_bank,53.33631,-6.2477,0.0,7357.0,7356.0
1463130383_bank,53.38083,-6.24576,0.0,12419.0,12418.0
298526605_bank,53.39528,-6.24564,0.0,13257.0,13256.0
1336631745_bank,53.34822,-6.2456,0.0,8431.0,8430.0
1318857761_bank,53.30331,-6.24548,0.0,3908.0,3908.0
921832745_bank,53.46063,-6.24525,0.0,20123.0,20120.0
679924376_bank,53.34907,-6.24392,0.0,8613.0,8612.0
927235328_bank,53.45301,-6.2432,0.0,19083.0,19082.0
