label,lat,lon,input,to,from
640763861_bank,53.36448,-6.48793,0.0,24479.0,24479.0
664134262_bank,53.36417,-6.48574,0.0,24577.0,24577.0
269516693_bank,53.35641,-6.45094,0.0,23755.0,23755.0
506821883_bank,53.35699,-6.45033,0.0,23685.0,23685.0
506820008_bank,53.35732,-6.45005,0.0,23661.0,23661.0
836241894_bank,53.35904,-6.44599,0.0,23355.0,23355.0
1421925391_bank,53.35348,-6.39078,0.0,24482.0,24482.0
640777155_bank,53.40558,-6.37846,0.0,17192.0,17192.0
142681157_bank,53.38586,-6.37425,0.0,17984.0,17984.0
325750297_bank,53.35565,-6.36908,0.0,22907.0,22907.0
848714318_bank,53.35134,-6.36786,0.0,22485.0,22485.0
292365438_bank,53.28717,-6.36251,0.0,24809.0,24809.0
292365522_bank,53.2872,-6.36183,0.0,24770.0,24770.0
292369382_bank,53.28806,-6.35729,0.0,24541.0,24541.0
1121462423_bank,53.34258,-6.35379,0.0,21791.0,21791.0
458220912_bank,53.28167,-6.34014,0.0,24501.0,24501.0
702781376_bank,53.3164,-6.31716,0.0,21250.0,21250.0
882292484_bank,53.32769,-6.30754,0.0,20036.0,20034.0
282964752_bank,53.29873,-6.30271,0.0,21948.0,21950.0
1425374411_bank,53.29635,-6.29748,0.0,22199.0,22199.0
1425374419_bank,53.29696,-6.29713,0.0,22142.0,22142.0
1425374423_bank,53.2983,-6.28611,0.0,21608.0,21608.0
1425374408_bank,53.2998,-6.2848,0.0,21471.0,21471.0
1425374425_bank,53.29998,-6.28404,0.0,21423.0,21423.0
1430846964_bank,53.30965,-6.28386,0.0,20598.0,20598.0
1020103388_bank,53.36128,-6.28355,0.0,17708.0,17708.0
632707895_bank,53.34655,-6.27925,0.0,17656.0,17658.0
632644411_bank,53.34643,-6.27814,0.0,17613.0,17613.0
849784690_bank,53.33232,-6.27428,0.0,18625.0,18625.0
972063358_bank,53.36108,-6.27293,0.0,-1.0,-1.0
972063361_bank,53.36125,-6.27292,0.0,-1.0,-1.0
970300216_bank,53.36116,-6.27249,0.0,-1.0,-1.0
262397827_bank,53.36083,-6.27172,0.0,17004.0,17004.0
442397196_bank,53.34853,-6.26905,0.0,17031.0,17031.0
739766942_bank,53.33617,-6.26556,0.0,17986.0,17986.0
715732955_bank,53.3226,-6.26548,0.0,19170.0,19171.0
739756788_bank,53.33564,-6.26546,0.0,18030.0,18032.0
778699202_bank,53.33238,-6.26493,0.0,18309.0,18309.0
467744836_bank,53.3523,-6.26175,0.0,16376.0,16376.0
467744900_bank,53.3599,-6.26142,0.0,16281.0,16281.0
445431810_bank,53.34109,-6.26075,0.0,17593.0,17593.0
1348371072_bank,53.3439,-6.26065,0.0,17364.0,17364.0
