label,lat,lon,input,to,from
640763861_bank,53.36448,-6.48793,0.0,11117.0,11117.0
664134262_bank,53.36417,-6.48574,0.0,11052.0,11052.0
269516693_bank,53.35641,-6.45094,0.0,8942.0,8942.0
506821883_bank,53.35699,-6.45033,0.0,8930.0,8930.0
506820008_bank,53.35732,-6.45005,0.0,8906.0,8906.0
836241894_bank,53.35904,-6.44599,0.0,8600.0,8600.0
1421925391_bank,53.35348,-6.39078,0.0,5700.0,5700.0
640777155_bank,53.40558,-6.37846,0.0,8480.0,8480.0
142681157_bank,53.38586,-6.37425,0.0,6111.0,6109.0
325750297_bank,53.35565,-6.36908,0.0,4394.0,4394.0
848714318_bank,53.35134,-6.36786,0.0,3972.0,3972.0
292365438_bank,53.28717,-6.36251,0.0,6153.0,6153.0
292365522_bank,53.2872,-6.36183,0.0,6114.0,6114.0
292369382_bank,53.28806,-6.35729,0.0,5885.0,5885.0
1121462423_bank,53.34258,-6.35379,0.0,2867.0,2867.0
458220912_bank,53.28167,-6.34014,0.0,6509.0,6509.0
702781376_bank,53.3164,-6.31716,0.0,2808.0,2808.0
882292484_bank,53.32769,-6.30754,0.0,1594.0,1592.0
282964752_bank,53.29873,-6.30271,0.0,4200.0,4202.0
1425374411_bank,53.29635,-6.29748,0.0,4455.0,4455.0
1425374419_bank,53.29696,-6.29713,0.0,4398.0,4398.0
1425374423_bank,53.2983,-6.28611,0.0,4507.0,4507.0
1425374408_bank,53.2998,-6.2848,0.0,4370.0,4370.0
1425374425_bank,53.29998,-6.28404,0.0,4322.0,4322.0
1430846964_bank,53.30965,-6.28386,0.0,3497.0,3497.0
1020103388_bank,53.36128,-6.28355,0.0,3006.0,3006.0
632707895_bank,53.34655,-6.27925,0.0,2089.0,2091.0
632644411_bank,53.34643,-6.27814,0.0,2081.0,2081.0
849784690_bank,53.33232,-6.27428,0.0,1936.0,1936.0
972063358_bank,53.36108,-6.27293,0.0,-1.0,-1.0
972063361_bank,53.36125,-6.27292,0.0,-1.0,-1.0
970300216_bank,53.36116,-6.27249,0.0,-1.0,-1.0
262397827_bank,53.36083,-6.27172,0.0,3389.0,3389.0
442397196_bank,53.34853,-6.26905,0.0,2529.0,2529.0
