label,lat,lon,input,to,from
927235328_bank,53.45301,-6.2432,0.0,14715.0,14715.0
664821063_bank,53.32505,-6.24154,0.0,4443.0,4441.0
1496779540_bank,53.38174,-6.24144,0.0,7454.0,7454.0
1508853548_bank,53.36267,-6.2393,0.0,5611.0,5611.0
441994992_bank,53.36057,-6.23919,0.0,5404.0,5404.0
278007633_bank,53.43143,-6.22933,0.0,12351.0,12351.0
923913615_bank,53.45693,-6.22143,0.0,14502.0,14502.0
922022539_bank,53.45813,-6.22078,0.0,14609.0,14609.0
923907715_bank,53.45826,-6.22073,0.0,14617.0,14617.0
912784526_bank,53.45842,-6.2203,0.0,14632.0,14632.0
913431549_bank,53.46081,-6.21895,0.0,14859.0,14859.0
1500542352_bank,53.2781,-6.2173,0.0,7863.0,7863.0
1500542383_bank,53.27801,-6.21615,0.0,7912.0,7912.0
654042898_bank,53.33257,-6.21553,0.0,5580.0,5580.0
340118552_bank,53.30879,-6.21503,0.0,7607.0,7607.0
698677330_bank,53.31751,-6.20826,0.0,6179.0,6179.0
567038327_bank,53.27732,-6.20656,0.0,8270.0,8270.0
1241999449_bank,53.30216,-6.17914,0.0,8284.0,8284.0
662938379_bank,53.30176,-6.17782,0.0,8321.0,8321.0
662938724_bank,53.30119,-6.17733,0.0,8386.0,8386.0
662938676_bank,53.30127,-6.1771,0.0,8394.0,8394.0
1456300012_bank,53.38046,-6.17247,0.0,9293.0,9295.0
944053489_bank,53.45073,-6.15415,0.0,15021.0,15021.0
944053480_bank,53.45054,-6.15377,0.0,15029.0,15029.0
944053455_bank,53.45088,-6.15343,0.0,15060.0,15060.0
944053511_bank,53.45065,-6.15286,0.0,15057.0,15057.0
606977264_bank,53.2921,-6.13587,0.0,11719.0,11719.0
594872860_bank,53.29226,-6.13574,0.0,11722.0,11720.0
593844433_bank,53.29186,-6.13484,0.0,11773.0,11775.0
431153394_bank,53.2916,-6.13417,0.0,11813.0,11813.0
370330157_bank,53.38975,-6.11032,0.0,-1.0,-1.0
370330071_bank,53.38973,-6.10998,0.0,-1.0,-1.0
751682809_convenience_shop,53.30014,-6.50363,0.0,11024.0,11024.0
751682817_convenience_shop,53.29599,-6.49232,0.0,10749.0,10751.0
640767598_convenience_shop,53.36422,-6.48844,0.0,11470.0,11472.0
664126419_convenience_shop,53.3649,-6.48844,0.0,11506.0,11508.0
1470712172_convenience_shop,53.36435,-6.48785,0.0,11431.0,11433.0
664132892_convenience_shop,53.3639,-6.48755,0.0,11458.0,11460.0
664135381_convenience_shop,53.36442,-6.48651,0.0,11363.0,11365.0
854872013_convenience_shop,53.36412,-6.48538,0.0,11398.0,11400.0
548050889_convenience_shop,53.28316,-6.46865,0.0,-1.0,-1.0
528235797_convenience_shop,53.352,-6.46208,0.0,9479.0,9481.0
674208258_convenience_shop,53.33261,-6.45554,0.0,7571.0,7573.0
528235803_convenience_shop,53.34154,-6.45172,0.0,8416.0,8418.0
506821597_convenience_shop,53.35678,-6.4505,0.0,9288.0,9290.0
981443543_convenience_shop,53.35954,-6.43156,0.0,8429.0,8431.0
632915094_convenience_shop,53.34191,-6.42344,0.0,6696.0,6698.0
1424006130_convenience_shop,53.29076,-6.42106,0.0,6939.0,6939.0
794476260_convenience_shop,53.38288,-6.40961,0.0,8951.0,8951.0
746742520_convenience_shop,53.40554,-6.39345,0.0,9479.0,9479.0
640776117_convenience_shop,53.40544,-6.37859,0.0,9649.0,9649.0
301128077_convenience_shop,53.37791,-6.37689,0.0,7265.0,7265.0
559162555_convenience_shop,53.4287,-6.37482,0.0,-1.0,-1.0
1424006116_convenience_shop,53.27169,-6.37197,0.0,6367.0,6367.0
325762143_convenience_shop,53.35565,-6.37096,0.0,5182.0,5182.0
681469554_convenience_shop,53.35143,-6.36851,0.0,4671.0,4673.0
297812081_convenience_shop,53.39327,-6.3677,0.0,8317.0,8317.0
937866721_convenience_shop,53.30788,-6.36731,0.0,4261.0,4261.0
1420913322_convenience_shop,53.27609,-6.35337,0.0,5699.0,5699.0
300247465_convenience_shop,53.32368,-6.35086,0.0,2051.0,2055.0
944927474_convenience_shop,53.28682,-6.34595,0.0,4906.0,4906.0
681475030_convenience_shop,53.3499,-6.34526,0.0,3978.0,3978.0
293524418_convenience_shop,53.27474,-6.34505,0.0,6112.0,6112.0
292370915_convenience_shop,53.28942,-6.33585,0.0,4443.0,4445.0
1424006131_convenience_shop,53.2758,-6.33062,0.0,5621.0,5621.0
1423523492_convenience_shop,53.37814,-6.32657,0.0,6435.0,6435.0
967682744_convenience_shop,53.37067,-6.32403,0.0,4951.0,4951.0
872685147_convenience_shop,53.33866,-6.32195,0.0,1777.0,1775.0
967681714_convenience_shop,53.36894,-6.31813,0.0,4620.0,4620.0
870020014_convenience_shop,53.27855,-6.31696,0.0,5254.0,5254.0
1159022123_convenience_shop,53.37665,-6.31643,0.0,5927.0,5927.0
988809528_convenience_shop,53.31945,-6.31265,0.0,1117.0,1117.0
516017747_convenience_shop,53.33985,-6.3079,0.0,1419.0,1419.0
516148390_convenience_shop,53.33898,-6.30768,0.0,1352.0,1350.0
369369191_convenience_shop,53.33869,-6.29987,0.0,1605.0,1605.0
369368754_convenience_shop,53.33613,-6.29857,0.0,1548.0,1548.0
644739980_convenience_shop,53.39022,-6.29775,0.0,7749.0,7749.0
739980597_convenience_shop,53.4013,-6.2964,0.0,9034.0,9034.0
248741417_convenience_shop,53.28443,-6.29525,0.0,4864.0,4864.0
1425374586_convenience_shop,53.28193,-6.29495,0.0,5191.0,5193.0
984249246_convenience_shop,53.3482,-6.29445,0.0,2825.0,2825.0
369369673_convenience_shop,53.34244,-6.29416,0.0,2185.0,2183.0
1426100434_convenience_shop,53.33332,-6.29193,0.0,1402.0,1402.0
369367159_convenience_shop,53.33399,-6.29082,0.0,1501.0,1501.0
882293752_convenience_shop,53.34332,-6.28918,0.0,2452.0,2452.0
1320101689_convenience_shop,53.27818,-6.28889,0.0,5676.0,5676.0
890728259_convenience_shop,53.34068,-6.2877,0.0,2160.0,2160.0
1266621892_convenience_shop,53.34337,-6.28685,0.0,2520.0,2520.0
768231198_convenience_shop,53.33722,-6.28661,0.0,1840.0,1840.0
1484734457_convenience_shop,53.39068,-6.2864,0.0,8340.0,8338.0
700425967_convenience_shop,53.29851,-6.28595,0.0,3842.0,3842.0
1414422628_convenience_shop,53.33594,-6.28447,0.0,2000.0,2000.0
984249326_convenience_shop,53.34984,-6.28387,0.0,3317.0,3317.0
878495556_convenience_shop,53.31026,-6.28354,0.0,2863.0,2863.0
738998636_convenience_shop,53.35107,-6.28269,0.0,3289.0,3289.0
616036097_convenience_shop,53.35061,-6.28186,0.0,3228.0,3228.0
1426048608_convenience_shop,53.34322,-6.28052,0.0,2563.0,2565.0
912051636_convenience_shop,53.33943,-6.28021,0.0,2297.0,2297.0
976944637_convenience_shop,53.34996,-6.28,0.0,3101.0,3101.0
1408449875_convenience_shop,53.33843,-6.27994,0.0,2194.0,2192.0
948542553_convenience_shop,53.38773,-6.27971,0.0,8297.0,8297.0
1473502330_convenience_shop,53.34263,-6.27911,0.0,2581.0,2581.0
1322638073_convenience_shop,53.31838,-6.27907,0.0,2404.0,2404.0
583383800_convenience_shop,53.32265,-6.27898,0.0,2466.0,2468.0
369367336_convenience_shop,53.33163,-6.27898,0.0,2097.0,2097.0
1473450267_convenience_shop,53.34275,-6.27888,0.0,2612.0,2612.0
552414179_convenience_shop,53.38271,-6.27692,0.0,7854.0,7854.0
1473487754_convenience_shop,53.34311,-6.27629,0.0,2749.0,2751.0
665822801_convenience_shop,53.32928,-6.2756,0.0,2219.0,2219.0
1226174524_convenience_shop,53.34321,-6.27554,0.0,2787.0,2787.0
650447155_convenience_shop,53.34821,-6.27501,0.0,3169.0,3169.0
