label,lat,lon,input,to,from
640763861_bank,53.36448,-6.48793,0.0,24046.0,24046.0
664134262_bank,53.36417,-6.48574,0.0,24144.0,24144.0
269516693_bank,53.35641,-6.45094,0.0,23322.0,23322.0
506821883_bank,53.35699,-6.45033,0.0,23252.0,23252.0
506820008_bank,53.35732,-6.45005,0.0,23228.0,23228.0
836241894_bank,53.35904,-6.44599,0.0,22922.0,22922.0
1421925391_bank,53.35348,-6.39078,0.0,24049.0,24049.0
640777155_bank,53.40558,-6.37846,0.0,16759.0,16759.0
142681157_bank,53.38586,-6.37425,0.0,17551.0,17551.0
325750297_bank,53.35565,-6.36908,0.0,22474.0,22474.0
848714318_bank,53.35134,-6.36786,0.0,22052.0,22052.0
292365438_bank,53.28717,-6.36251,0.0,24376.0,24376.0
292365522_bank,53.2872,-6.36183,0.0,24337.0,24337.0
292369382_bank,53.28806,-6.35729,0.0,24108.0,24108.0
1121462423_bank,53.34258,-6.35379,0.0,21358.0,21358.0
458220912_bank,53.28167,-6.34014,0.0,24068.0,24068.0
702781376_bank,53.3164,-6.31716,0.0,20817.0,20817.0
882292484_bank,53.32769,-6.30754,0.0,19603.0,19601.0
282964752_bank,53.29873,-6.30271,0.0,21515.0,21517.0
1425374411_bank,53.29635,-6.29748,0.0,21766.0,21766.0
1425374419_bank,53.29696,-6.29713,0.0,21709.0,21709.0
1425374423_bank,53.2983,-6.28611,0.0,21175.0,21175.0
1425374408_bank,53.2998,-6.2848,0.0,21038.0,21038.0
1425374425_bank,53.29998,-6.28404,0.0,20990.0,20990.0
1430846964_bank,53.30965,-6.28386,0.0,20165.0,20165.0
1020103388_bank,53.36128,-6.28355,0.0,17275.0,17275.0
632707895_bank,53.34655,-6.27925,0.0,17223.0,17225.0
632644411_bank,53.34643,-6.27814,0.0,17180.0,17180.0
849784690_bank,53.33232,-6.27428,0.0,18192.0,18192.0
972063358_bank,53.36108,-6.27293,0.0,-1.0,-1.0
972063361_bank,53.36125,-6.27292,0.0,-1.0,-1.0
970300216_bank,53.36116,-6.27249,0.0,-1.0,-1.0
262397827_bank,53.36083,-6.27172,0.0,16571.0,16571.0
