label,lat,lon,input,to,from
640763861_bank,53.36448,-6.48793,0.0,3432.0,4725.0
664134262_bank,53.36417,-6.48574,0.0,3407.0,4770.0
269516693_bank,53.35641,-6.45094,0.0,2976.0,4720.0
506821883_bank,53.35699,-6.45033,0.0,3016.0,4760.0
506820008_bank,53.35732,-6.45005,0.0,3039.0,4783.0
836241894_bank,53.35904,-6.44599,0.0,3268.0,4901.0
1421925391_bank,53.35348,-6.39078,0.0,2548.0,4457.0
640777155_bank,53.40558,-6.37846,0.0,4739.0,4032.0
142681157_bank,53.38586,-6.37425,0.0,3202.0,3029.0
325750297_bank,53.35565,-6.36908,0.0,2383.0,3723.0
848714318_bank,53.35134,-6.36786,0.0,2445.0,3893.0
292365438_bank,53.28717,-6.36251,0.0,3120.0,4106.0
292365522_bank,53.2872,-6.36183,0.0,3109.0,4095.0
292369382_bank,53.28806,-6.35729,0.0,2981.0,3863.0
1121462423_bank,53.34258,-6.35379,0.0,2754.0,3250.0
458220912_bank,53.28167,-6.34014,0.0,3252.0,4440.0
702781376_bank,53.3164,-6.31716,0.0,1980.0,2571.0
882292484_bank,53.32769,-6.30754,0.0,2208.0,2753.0
282964752_bank,53.29873,-6.30271,0.0,2035.0,2902.0
1425374411_bank,53.29635,-6.29748,0.0,2415.0,2627.0
1425374419_bank,53.29696,-6.29713,0.0,2472.0,2679.0
1425374423_bank,53.2983,-6.28611,0.0,2096.0,2343.0
1425374408_bank,53.2998,-6.2848,0.0,2137.0,2260.0
1425374425_bank,53.29998,-6.28404,0.0,2089.0,2212.0
1430846964_bank,53.30965,-6.28386,0.0,1780.0,2036.0
1020103388_bank,53.36128,-6.28355,0.0,2419.0,1961.0
632707895_bank,53.34655,-6.27925,0.0,2064.0,1943.0
632644411_bank,53.34643,-6.27814,0.0,2056.0,1885.0
849784690_bank,53.33232,-6.27428,0.0,1591.0,2192.0
972063358_bank,53.36108,-6.27293,0.0,-1.0,-1.0
972063361_bank,53.36125,-6.27292,0.0,-1.0,-1.0
970300216_bank,53.36116,-6.27249,0.0,2459.0,2012.0
262397827_bank,53.36083,-6.27172,0.0,2201.0,1809.0
442397196_bank,53.34853,-6.26905,0.0,1751.0,1781.0
739766942_bank,53.33617,-6.26556,0.0,1719.0,1878.0
715732955_bank,53.3226,-6.26548,0.0,939.0,1318.0
739756788_bank,53.33564,-6.26546,0.0,1671.0,1894.0
778699202_bank,53.33238,-6.26493,0.0,1449.0,1848.0
467744836_bank,53.3523,-6.26175,0.0,1433.0,1468.0
467744900_bank,53.3599,-6.26142,0.0,1879.0,1731.0
445431810_bank,53.34109,-6.26075,0.0,1165.0,1493.0
1348371072_bank,53.3439,-6.26065,0.0,1072.0,1264.0
560989708_bank,53.3432,-6.25961,0.0,1182.0,1432.0
1123319211_bank,53.34852,-6.25936,0.0,1424.0,1326.0
279912238_bank,53.34798,-6.25913,0.0,1459.0,1278.0
1348370985_bank,53.34772,-6.259,0.0,1482.0,1256.0
441995191_bank,53.36325,-6.25782,0.0,2310.0,2236.0
641232440_bank,53.36694,-6.25562,0.0,2131.0,1902.0
564076260_bank,53.32519,-6.25544,0.0,739.0,1086.0
