label,lat,lon,input,to,from
640763861_bank,53.36448,-6.48793,0.0,4140.0,4638.0
664134262_bank,53.36417,-6.48574,0.0,4115.0,4683.0
269516693_bank,53.35641,-6.45094,0.0,3291.0,4453.0
506821883_bank,53.35699,-6.45033,0.0,3331.0,4493.0
506820008_bank,53.35732,-6.45005,0.0,3354.0,4516.0
836241894_bank,53.35904,-6.44599,0.0,3198.0,4607.0
1421925391_bank,53.35348,-6.39078,0.0,3018.0,3470.0
640777155_bank,53.40558,-6.37846,0.0,4669.0,4834.0
142681157_bank,53.38586,-6.37425,0.0,3437.0,3982.0
325750297_bank,53.35565,-6.36908,0.0,2853.0,2835.0
848714318_bank,53.35134,-6.36786,0.0,2887.0,3005.0
292365438_bank,53.28717,-6.36251,0.0,4277.0,4283.0
292365522_bank,53.2872,-6.36183,0.0,4266.0,4272.0
292369382_bank,53.28806,-6.35729,0.0,3922.0,4040.0
1121462423_bank,53.34258,-6.35379,0.0,3471.0,3547.0
458220912_bank,53.28167,-6.34014,0.0,3953.0,5217.0
702781376_bank,53.3164,-6.31716,0.0,3241.0,3569.0
882292484_bank,53.32769,-6.30754,0.0,3123.0,2764.0
282964752_bank,53.29873,-6.30271,0.0,3172.0,3679.0
1425374411_bank,53.29635,-6.29748,0.0,3645.0,4096.0
1425374419_bank,53.29696,-6.29713,0.0,3588.0,4039.0
1425374423_bank,53.2983,-6.28611,0.0,3294.0,3840.0
1425374408_bank,53.2998,-6.2848,0.0,3419.0,3757.0
1425374425_bank,53.29998,-6.28404,0.0,3410.0,3709.0
1430846964_bank,53.30965,-6.28386,0.0,2917.0,3176.0
1020103388_bank,53.36128,-6.28355,0.0,1799.0,2343.0
632707895_bank,53.34655,-6.27925,0.0,2196.0,2197.0
632644411_bank,53.34643,-6.27814,0.0,2134.0,1926.0
849784690_bank,53.33232,-6.27428,0.0,2472.0,2354.0
972063358_bank,53.36108,-6.27293,0.0,-1.0,-1.0
972063361_bank,53.36125,-6.27292,0.0,-1.0,-1.0
970300216_bank,53.36116,-6.27249,0.0,2474.0,2334.0
262397827_bank,53.36083,-6.27172,0.0,1908.0,2040.0
442397196_bank,53.34853,-6.26905,0.0,1554.0,1648.0
739766942_bank,53.33617,-6.26556,0.0,2231.0,2336.0
715732955_bank,53.3226,-6.26548,0.0,2545.0,2625.0
739756788_bank,53.33564,-6.26546,0.0,2154.0,2352.0
778699202_bank,53.33238,-6.26493,0.0,2331.0,2277.0
467744836_bank,53.3523,-6.26175,0.0,1313.0,1298.0
467744900_bank,53.3599,-6.26142,0.0,1605.0,1813.0
445431810_bank,53.34109,-6.26075,0.0,2094.0,1843.0
1348371072_bank,53.3439,-6.26065,0.0,1854.0,1545.0
560989708_bank,53.3432,-6.25961,0.0,2022.0,1860.0
1123319211_bank,53.34852,-6.25936,0.0,1090.0,1067.0
279912238_bank,53.34798,-6.25913,0.0,1137.0,1114.0
1348370985_bank,53.34772,-6.259,0.0,1160.0,1137.0
441995191_bank,53.36325,-6.25782,0.0,1590.0,1478.0
641232440_bank,53.36694,-6.25562,0.0,1990.0,2044.0
564076260_bank,53.32519,-6.25544,0.0,2411.0,3014.0
642990281_bank,53.36767,-6.25527,0.0,-1.0,-1.0
