label,lat,lon,input,to,from
640763861_bank,53.36448,-6.48793,0.0,-1.0,6359.0
664134262_bank,53.36417,-6.48574,0.0,-1.0,6404.0
269516693_bank,53.35641,-6.45094,0.0,-1.0,6114.0
506821883_bank,53.35699,-6.45033,0.0,-1.0,6154.0
506820008_bank,53.35732,-6.45005,0.0,-1.0,6177.0
836241894_bank,53.35904,-6.44599,0.0,-1.0,6428.0
1421925391_bank,53.35348,-6.39078,0.0,8053.0,8385.0
640777155_bank,53.40558,-6.37846,0.0,-1.0,-1.0
142681157_bank,53.38586,-6.37425,0.0,6008.0,6335.0
325750297_bank,53.35565,-6.36908,0.0,-1.0,5117.0
848714318_bank,53.35134,-6.36786,0.0,-1.0,5287.0
292365438_bank,53.28717,-6.36251,0.0,8557.0,6929.0
292365522_bank,53.2872,-6.36183,0.0,8546.0,6918.0
292369382_bank,53.28806,-6.35729,0.0,8341.0,6850.0
1121462423_bank,53.34258,-6.35379,0.0,6478.0,6708.0
458220912_bank,53.28167,-6.34014,0.0,-1.0,8222.0
702781376_bank,53.3164,-6.31716,0.0,7005.0,6687.0
882292484_bank,53.32769,-6.30754,0.0,6910.0,5445.0
282964752_bank,53.29873,-6.30271,0.0,7199.0,6400.0
1425374411_bank,53.29635,-6.29748,0.0,7672.0,6685.0
1425374419_bank,53.29696,-6.29713,0.0,7615.0,6737.0
1425374423_bank,53.2983,-6.28611,0.0,6966.0,6401.0
1425374408_bank,53.2998,-6.2848,0.0,6941.0,6318.0
1425374425_bank,53.29998,-6.28404,0.0,6893.0,6270.0
1430846964_bank,53.30965,-6.28386,0.0,6597.0,6037.0
1020103388_bank,53.36128,-6.28355,0.0,4841.0,5204.0
632707895_bank,53.34655,-6.27925,0.0,5601.0,4659.0
632644411_bank,53.34643,-6.27814,0.0,5539.0,4595.0
849784690_bank,53.33232,-6.27428,0.0,6066.0,5142.0
972063358_bank,53.36108,-6.27293,0.0,-1.0,-1.0
972063361_bank,53.36125,-6.27292,0.0,-1.0,-1.0
970300216_bank,53.36116,-6.27249,0.0,-1.0,5075.0
262397827_bank,53.36083,-6.27172,0.0,5463.0,4901.0
442397196_bank,53.34853,-6.26905,0.0,4773.0,4760.0
739766942_bank,53.33617,-6.26556,0.0,5712.0,5275.0
715732955_bank,53.3226,-6.26548,0.0,5852.0,5685.0
739756788_bank,53.33564,-6.26546,0.0,5756.0,5291.0
778699202_bank,53.33238,-6.26493,0.0,5698.0,5355.0
467744836_bank,53.3523,-6.26175,0.0,4455.0,4253.0
467744900_bank,53.3599,-6.26142,0.0,3946.0,4230.0
445431810_bank,53.34109,-6.26075,0.0,5226.0,4484.0
1348371072_bank,53.3439,-6.26065,0.0,4997.0,4255.0
560989708_bank,53.3432,-6.25961,0.0,5165.0,4423.0
1123319211_bank,53.34852,-6.25936,0.0,4446.0,4036.0
279912238_bank,53.34798,-6.25913,0.0,4481.0,4008.0
1348370985_bank,53.34772,-6.259,0.0,4504.0,3986.0
441995191_bank,53.36325,-6.25782,0.0,4211.0,4396.0
641232440_bank,53.36694,-6.25562,0.0,3747.0,3831.0
564076260_bank,53.32519,-6.25544,0.0,6174.0,6595.0
642990281_bank,53.36767,-6.25527,0.0,-1.0,-1.0
291601540_bank,53.33839,-6.25515,0.0,6062.0,5272.0
650378458_bank,53.32552,-6.25489,0.0,6124.0,6563.0
612418021_bank,53.3473,-6.25341,0.0,4940.0,3920.0
646866967_bank,53.32438,-6.25236,0.0,6105.0,6446.0
291633761_bank,53.33744,-6.25138,0.0,5958.0,4839.0
298515362_bank,53.34977,-6.25019,0.0,4955.0,3655.0
558678481_bank,53.34427,-6.2494,0.0,5104.0,4224.0
565601399_bank,53.33631,-6.2477,0.0,5910.0,4956.0
1463130383_bank,53.38083,-6.24576,0.0,3456.0,3520.0
298526605_bank,53.39528,-6.24564,0.0,3241.0,3028.0
1336631745_bank,53.34822,-6.2456,0.0,4537.0,4040.0
1318857761_bank,53.30331,-6.24548,0.0,6837.0,7099.0
921832745_bank,53.46063,-6.24525,0.0,1767.0,2002.0
679924376_bank,53.34907,-6.24392,0.0,4566.0,3980.0
927235328_bank,53.45301,-6.2432,0.0,2925.0,2026.0
664821063_bank,53.32505,-6.24154,0.0,6687.0,5016.0
1496779540_bank,53.38174,-6.24144,0.0,3808.0,3744.0
1508853548_bank,53.36267,-6.2393,0.0,5269.0,3395.0
441994992_bank,53.36057,-6.23919,0.0,5171.0,3293.0
278007633_bank,53.43143,-6.22933,0.0,2688.0,2678.0
923913615_bank,53.45693,-6.22143,0.0,1288.0,1347.0
922022539_bank,53.45813,-6.22078,0.0,1324.0,1265.0
923907715_bank,53.45826,-6.22073,0.0,1293.0,1234.0
912784526_bank,53.45842,-6.2203,0.0,1257.0,1198.0
