label,lat,lon,input,to,from
640763861_bank,53.36448,-6.48793,0.0,5520.0,5763.0
664134262_bank,53.36417,-6.48574,0.0,5495.0,5808.0
269516693_bank,53.35641,-6.45094,0.0,4626.0,5398.0
506821883_bank,53.35699,-6.45033,0.0,4666.0,5438.0
506820008_bank,53.35732,-6.45005,0.0,4689.0,5461.0
836241894_bank,53.35904,-6.44599,0.0,4910.0,5939.0
1421925391_bank,53.35348,-6.39078,0.0,4353.0,5075.0
640777155_bank,53.40558,-6.37846,0.0,11086.0,-1.0
142681157_bank,53.38586,-6.37425,0.0,5072.0,5079.0
325750297_bank,53.35565,-6.36908,0.0,4188.0,4140.0
848714318_bank,53.35134,-6.36786,0.0,4222.0,4310.0
292365438_bank,53.28717,-6.36251,0.0,5612.0,5588.0
292365522_bank,53.2872,-6.36183,0.0,5601.0,5577.0
292369382_bank,53.28806,-6.35729,0.0,6369.0,5345.0
1121462423_bank,53.34258,-6.35379,0.0,4746.0,4834.0
458220912_bank,53.28167,-6.34014,0.0,5288.0,6267.0
702781376_bank,53.3164,-6.31716,0.0,4733.0,5037.0
882292484_bank,53.32769,-6.30754,0.0,4158.0,4069.0
282964752_bank,53.29873,-6.30271,0.0,4358.0,4984.0
1425374411_bank,53.29635,-6.29748,0.0,4860.0,5309.0
1425374419_bank,53.29696,-6.29713,0.0,4803.0,5344.0
1425374423_bank,53.2983,-6.28611,0.0,4814.0,5025.0
1425374408_bank,53.2998,-6.2848,0.0,4789.0,4942.0
1425374425_bank,53.29998,-6.28404,0.0,4741.0,4894.0
1430846964_bank,53.30965,-6.28386,0.0,3832.0,4481.0
1020103388_bank,53.36128,-6.28355,0.0,3434.0,4138.0
632707895_bank,53.34655,-6.27925,0.0,3531.0,3502.0
632644411_bank,53.34643,-6.27814,0.0,3469.0,3434.0
849784690_bank,53.33232,-6.27428,0.0,3914.0,3810.0
972063358_bank,53.36108,-6.27293,0.0,-1.0,-1.0
972063361_bank,53.36125,-6.27292,0.0,-1.0,-1.0
970300216_bank,53.36116,-6.27249,0.0,3629.0,3759.0
262397827_bank,53.36083,-6.27172,0.0,3543.0,3468.0
442397196_bank,53.34853,-6.26905,0.0,2931.0,3504.0
739766942_bank,53.33617,-6.26556,0.0,3163.0,3419.0
715732955_bank,53.3226,-6.26548,0.0,3460.0,3930.0
739756788_bank,53.33564,-6.26546,0.0,3138.0,3435.0
778699202_bank,53.33238,-6.26493,0.0,3186.0,3582.0
467744836_bank,53.3523,-6.26175,0.0,2639.0,2843.0
467744900_bank,53.3599,-6.26142,0.0,3034.0,3118.0
445431810_bank,53.34109,-6.26075,0.0,3340.0,3148.0
1348371072_bank,53.3439,-6.26065,0.0,3111.0,2850.0
560989708_bank,53.3432,-6.25961,0.0,3279.0,3165.0
1123319211_bank,53.34852,-6.25936,0.0,2425.0,2601.0
279912238_bank,53.34798,-6.25913,0.0,2472.0,2573.0
1348370985_bank,53.34772,-6.259,0.0,2495.0,2551.0
441995191_bank,53.36325,-6.25782,0.0,3360.0,3683.0
641232440_bank,53.36694,-6.25562,0.0,3025.0,3019.0
564076260_bank,53.32519,-6.25544,0.0,4349.0,3736.0
642990281_bank,53.36767,-6.25527,0.0,-1.0,-1.0
291601540_bank,53.33839,-6.25515,0.0,3910.0,3596.0
650378458_bank,53.32552,-6.25489,0.0,4845.0,3684.0
612418021_bank,53.3473,-6.25341,0.0,2667.0,2484.0
646866967_bank,53.32438,-6.25236,0.0,4733.0,3690.0
291633761_bank,53.33744,-6.25138,0.0,3491.0,3283.0
298515362_bank,53.34977,-6.25019,0.0,2410.0,2219.0
558678481_bank,53.34427,-6.2494,0.0,2971.0,2788.0
565601399_bank,53.33631,-6.2477,0.0,3565.0,3400.0
1463130383_bank,53.38083,-6.24576,0.0,2864.0,2564.0
298526605_bank,53.39528,-6.24564,0.0,3148.0,3388.0
1336631745_bank,53.34822,-6.2456,0.0,2795.0,2604.0
1318857761_bank,53.30331,-6.24548,0.0,5435.0,4437.0
921832745_bank,53.46063,-6.24525,0.0,2759.0,2907.0
679924376_bank,53.34907,-6.24392,0.0,2735.0,2544.0
927235328_bank,53.45301,-6.2432,0.0,2202.0,2582.0
664821063_bank,53.32505,-6.24154,0.0,4356.0,3880.0
1496779540_bank,53.38174,-6.24144,0.0,2116.0,2325.0
1508853548_bank,53.36267,-6.2393,0.0,2064.0,1959.0
441994992_bank,53.36057,-6.23919,0.0,1939.0,1857.0
278007633_bank,53.43143,-6.22933,0.0,2791.0,2798.0
923913615_bank,53.45693,-6.22143,0.0,1727.0,1656.0
922022539_bank,53.45813,-6.22078,0.0,1809.0,1744.0
923907715_bank,53.45826,-6.22073,0.0,1778.0,1752.0
912784526_bank,53.45842,-6.2203,0.0,1742.0,1805.0
913431549_bank,53.46081,-6.21895,0.0,1866.0,1840.0
1500542352_bank,53.2781,-6.2173,0.0,6020.0,6397.0
1500542383_bank,53.27801,-6.21615,0.0,6080.0,6373.0
654042898_bank,53.33257,-6.21553,0.0,4298.0,3767.0
340118552_bank,53.30879,-6.21503,0.0,4405.0,5277.0
698677330_bank,53.31751,-6.20826,0.0,4266.0,4085.0
567038327_bank,53.27732,-6.20656,0.0,5413.0,6093.0
1241999449_bank,53.30216,-6.17914,0.0,4813.0,4823.0
662938379_bank,53.30176,-6.17782,0.0,4783.0,4951.0
662938724_bank,53.30119,-6.17733,0.0,4834.0,4891.0
662938676_bank,53.30127,-6.1771,0.0,4842.0,4889.0
1456300012_bank,53.38046,-6.17247,0.0,3334.0,2765.0
944053489_bank,53.45073,-6.15415,0.0,1765.0,1993.0
944053480_bank,53.45054,-6.15377,0.0,1817.0,2045.0
944053455_bank,53.45088,-6.15343,0.0,1804.0,2032.0
944053511_bank,53.45065,-6.15286,0.0,1845.0,2073.0
606977264_bank,53.2921,-6.13587,0.0,5549.0,5786.0
594872860_bank,53.29226,-6.13574,0.0,5552.0,5786.0
593844433_bank,53.29186,-6.13484,0.0,5605.0,5843.0
431153394_bank,53.2916,-6.13417,0.0,5648.0,5884.0
370330157_bank,53.38975,-6.11032,0.0,3556.0,4240.0
370330071_bank,53.38973,-6.10998,0.0,3569.0,4253.0
751682809_convenience_shop,53.30014,-6.50363,0.0,8332.0,6922.0
751682817_convenience_shop,53.29599,-6.49232,0.0,8248.0,6975.0
640767598_convenience_shop,53.36422,-6.48844,0.0,5548.0,5791.0
664126419_convenience_shop,53.3649,-6.48844,0.0,5584.0,5827.0
1470712172_convenience_shop,53.36435,-6.48785,0.0,5509.0,5752.0
664132892_convenience_shop,53.3639,-6.48755,0.0,5536.0,5779.0
664135381_convenience_shop,53.36442,-6.48651,0.0,5454.0,5769.0
854872013_convenience_shop,53.36412,-6.48538,0.0,5516.0,5829.0
548050889_convenience_shop,53.28316,-6.46865,0.0,-1.0,-1.0
528235797_convenience_shop,53.352,-6.46208,0.0,4975.0,5899.0
674208258_convenience_shop,53.33261,-6.45554,0.0,5909.0,6104.0
528235803_convenience_shop,53.34154,-6.45172,0.0,5433.0,5808.0
506821597_convenience_shop,53.35678,-6.4505,0.0,4647.0,5419.0
981443543_convenience_shop,53.35954,-6.43156,0.0,4453.0,5194.0
632915094_convenience_shop,53.34191,-6.42344,0.0,5053.0,5233.0
1424006130_convenience_shop,53.29076,-6.42106,0.0,6727.0,7365.0
794476260_convenience_shop,53.38288,-6.40961,0.0,5791.0,6376.0
746742520_convenience_shop,53.40554,-6.39345,0.0,5898.0,6477.0
640776117_convenience_shop,53.40544,-6.37859,0.0,11097.0,-1.0
301128077_convenience_shop,53.37791,-6.37689,0.0,5250.0,6077.0
559162555_convenience_shop,53.4287,-6.37482,0.0,-1.0,-1.0
1424006116_convenience_shop,53.27169,-6.37197,0.0,6213.0,7079.0
325762143_convenience_shop,53.35565,-6.37096,0.0,4064.0,4041.0
681469554_convenience_shop,53.35143,-6.36851,0.0,4257.0,4345.0
297812081_convenience_shop,53.39327,-6.3677,0.0,5481.0,6297.0
937866721_convenience_shop,53.30788,-6.36731,0.0,5447.0,7301.0
1420913322_convenience_shop,53.27609,-6.35337,0.0,5487.0,6151.0
300247465_convenience_shop,53.32368,-6.35086,0.0,4961.0,4773.0
944927474_convenience_shop,53.28682,-6.34595,0.0,5588.0,5531.0
681475030_convenience_shop,53.3499,-6.34526,0.0,4006.0,4344.0
293524418_convenience_shop,53.27474,-6.34505,0.0,5285.0,6496.0
292370915_convenience_shop,53.28942,-6.33585,0.0,5501.0,5421.0
1424006131_convenience_shop,53.2758,-6.33062,0.0,5092.0,5827.0
1423523492_convenience_shop,53.37814,-6.32657,0.0,5004.0,4804.0
967682744_convenience_shop,53.37067,-6.32403,0.0,4249.0,4559.0
872685147_convenience_shop,53.33866,-6.32195,0.0,4302.0,4473.0
967681714_convenience_shop,53.36894,-6.31813,0.0,3918.0,4442.0
870020014_convenience_shop,53.27855,-6.31696,0.0,5663.0,5737.0
