label,lat,lon,input,to,from
640763861_bank,53.36448,-6.48793,0.0,764.0,837.0
664134262_bank,53.36417,-6.48574,0.0,739.0,882.0
269516693_bank,53.35641,-6.45094,0.0,531.0,544.0
506821883_bank,53.35699,-6.45033,0.0,571.0,584.0
506820008_bank,53.35732,-6.45005,0.0,594.0,607.0
836241894_bank,53.35904,-6.44599,0.0,845.0,833.0
1421925391_bank,53.35348,-6.39078,0.0,1528.0,1111.0
640777155_bank,53.40558,-6.37846,0.0,5761.0,6253.0
142681157_bank,53.38586,-6.37425,0.0,3624.0,4473.0
325750297_bank,53.35565,-6.36908,0.0,1216.0,1186.0
848714318_bank,53.35134,-6.36786,0.0,1423.0,1284.0
292365438_bank,53.28717,-6.36251,0.0,4639.0,4166.0
292365522_bank,53.2872,-6.36183,0.0,4628.0,4155.0
292369382_bank,53.28806,-6.35729,0.0,4414.0,4373.0
1121462423_bank,53.34258,-6.35379,0.0,1845.0,1999.0
458220912_bank,53.28167,-6.34014,0.0,5241.0,4461.0
702781376_bank,53.3164,-6.31716,0.0,2846.0,3806.0
882292484_bank,53.32769,-6.30754,0.0,2800.0,3583.0
282964752_bank,53.29873,-6.30271,0.0,4084.0,4378.0
1425374411_bank,53.29635,-6.29748,0.0,4404.0,4703.0
1425374419_bank,53.29696,-6.29713,0.0,4461.0,4755.0
1425374423_bank,53.2983,-6.28611,0.0,4085.0,4419.0
1425374408_bank,53.2998,-6.2848,0.0,3946.0,4336.0
1425374425_bank,53.29998,-6.28404,0.0,3898.0,4288.0
1430846964_bank,53.30965,-6.28386,0.0,3602.0,3875.0
1020103388_bank,53.36128,-6.28355,0.0,2801.0,3412.0
632707895_bank,53.34655,-6.27925,0.0,1986.0,2363.0
632644411_bank,53.34643,-6.27814,0.0,1924.0,2299.0
849784690_bank,53.33232,-6.27428,0.0,2837.0,3204.0
972063358_bank,53.36108,-6.27293,0.0,-1.0,-1.0
972063361_bank,53.36125,-6.27292,0.0,-1.0,-1.0
970300216_bank,53.36116,-6.27249,0.0,3086.0,3153.0
262397827_bank,53.36083,-6.27172,0.0,3248.0,2879.0
442397196_bank,53.34853,-6.26905,0.0,2177.0,2391.0
739766942_bank,53.33617,-6.26556,0.0,3005.0,2813.0
715732955_bank,53.3226,-6.26548,0.0,3384.0,3324.0
739756788_bank,53.33564,-6.26546,0.0,3049.0,2829.0
778699202_bank,53.33238,-6.26493,0.0,3131.0,3044.0
467744836_bank,53.3523,-6.26175,0.0,2499.0,2604.0
467744900_bank,53.3599,-6.26142,0.0,3336.0,2992.0
445431810_bank,53.34109,-6.26075,0.0,2445.0,2488.0
1348371072_bank,53.3439,-6.26065,0.0,2216.0,2214.0
560989708_bank,53.3432,-6.25961,0.0,2384.0,2444.0
1123319211_bank,53.34852,-6.25936,0.0,2591.0,2397.0
279912238_bank,53.34798,-6.25913,0.0,2626.0,2349.0
1348370985_bank,53.34772,-6.259,0.0,2617.0,2327.0
441995191_bank,53.36325,-6.25782,0.0,3597.0,3497.0
641232440_bank,53.36694,-6.25562,0.0,3202.0,3196.0
564076260_bank,53.32519,-6.25544,0.0,3506.0,3113.0
642990281_bank,53.36767,-6.25527,0.0,-1.0,-1.0
291601540_bank,53.33839,-6.25515,0.0,2910.0,2936.0
650378458_bank,53.32552,-6.25489,0.0,3548.0,3081.0
612418021_bank,53.3473,-6.25341,0.0,2676.0,2352.0
646866967_bank,53.32438,-6.25236,0.0,3682.0,2964.0
291633761_bank,53.33744,-6.25138,0.0,2468.0,2907.0
298515362_bank,53.34977,-6.25019,0.0,2837.0,2705.0
558678481_bank,53.34427,-6.2494,0.0,2499.0,2336.0
565601399_bank,53.33631,-6.2477,0.0,2542.0,3012.0
1463130383_bank,53.38083,-6.24576,0.0,3577.0,3689.0
298526605_bank,53.39528,-6.24564,0.0,3685.0,3985.0
1336631745_bank,53.34822,-6.2456,0.0,2819.0,2778.0
1318857761_bank,53.30331,-6.24548,0.0,5162.0,3831.0
921832745_bank,53.46063,-6.24525,0.0,5812.0,5522.0
679924376_bank,53.34907,-6.24392,0.0,3001.0,2960.0
927235328_bank,53.45301,-6.2432,0.0,5079.0,6414.0
664821063_bank,53.32505,-6.24154,0.0,3732.0,2794.0
1496779540_bank,53.38174,-6.24144,0.0,3693.0,4013.0
1508853548_bank,53.36267,-6.2393,0.0,3317.0,3250.0
441994992_bank,53.36057,-6.23919,0.0,3110.0,3017.0
278007633_bank,53.43143,-6.22933,0.0,4835.0,4794.0
923913615_bank,53.45693,-6.22143,0.0,5463.0,4894.0
922022539_bank,53.45813,-6.22078,0.0,5522.0,4982.0
923907715_bank,53.45826,-6.22073,0.0,5491.0,4832.0
912784526_bank,53.45842,-6.2203,0.0,5455.0,4796.0
913431549_bank,53.46081,-6.21895,0.0,5579.0,4558.0
1500542352_bank,53.2781,-6.2173,0.0,5477.0,4732.0
1500542383_bank,53.27801,-6.21615,0.0,5537.0,4801.0
654042898_bank,53.33257,-6.21553,0.0,3755.0,3438.0
