label,lat,lon,input,to,from
1485770446,53.37128,-6.4883,0.0,3368.0,3504.0
664490914,53.27938,-6.4454,0.0,4560.0,4176.0
335579068,53.28043,-6.44502,0.0,4492.0,4108.0
597697553,53.34069,-6.43222,0.0,2591.0,2482.0
1425052213,53.28285,-6.42305,0.0,3619.0,4670.0
263367123,53.34761,-6.422,0.0,2837.0,2550.0
765685571,53.39279,-6.42036,0.0,3251.0,4019.0
1264001281,53.34762,-6.4078,0.0,3224.0,2964.0
658999939,53.40303,-6.39849,0.0,3182.0,3443.0
1512943351,53.34434,-6.39799,0.0,2625.0,2485.0
988852242,53.3938,-6.39107,0.0,2731.0,3343.0
1076642051,53.2864,-6.3904,0.0,3107.0,3366.0
988852237,53.39173,-6.38824,0.0,2934.0,3258.0
681465300,53.35403,-6.38735,0.0,2328.0,2124.0
1532673674,53.39083,-6.38526,0.0,3030.0,2963.0
138099058,53.41998,-6.38205,0.0,4226.0,3629.0
1171035974,53.38878,-6.38084,0.0,2694.0,2627.0
681467039,53.35019,-6.37994,0.0,2402.0,2019.0
249338235,53.38618,-6.37881,0.0,2818.0,2754.0
983302034,53.28347,-6.37591,0.0,2794.0,3329.0
770873264,53.28699,-6.37304,0.0,2704.0,3729.0
1420913522,53.27591,-6.3663,0.0,2824.0,3277.0
1424006106,53.2988,-6.35987,0.0,2454.0,2456.0
662301991,53.28119,-6.34189,0.0,2347.0,2784.0
778170439,53.32411,-6.33613,0.0,1469.0,1763.0
441233509,53.37632,-6.33313,0.0,2412.0,2613.0
1494358165,53.29912,-6.32152,0.0,1906.0,2634.0
335980360,53.33933,-6.31991,0.0,1837.0,1717.0
1500501199,53.31555,-6.31833,0.0,1481.0,1892.0
257168820,53.39869,-6.3046,0.0,2483.0,2771.0
739965045,53.40314,-6.30313,0.0,2647.0,2868.0
147086244,53.33032,-6.30131,0.0,975.0,1289.0
1500342036,53.29068,-6.29845,0.0,1970.0,1740.0
975302715,53.34433,-6.29697,0.0,1164.0,1623.0
1425374426,53.29747,-6.29678,0.0,1807.0,1847.0
1430847123,53.33069,-6.29624,0.0,745.0,1156.0
1426100407,53.33664,-6.28749,0.0,646.0,899.0
325783580,53.35631,-6.28675,0.0,1246.0,1611.0
518893601,53.34699,-6.28235,0.0,1118.0,1031.0
1426048603,53.34315,-6.28023,0.0,758.0,1238.0
559286282,53.34852,-6.27957,0.0,1156.0,1242.0
1226171155,53.34275,-6.27878,0.0,713.0,1311.0
370213860,53.34929,-6.27839,0.0,1351.0,1226.0
768519995,53.34964,-6.27673,0.0,1260.0,1241.0
584990883,53.33789,-6.27668,0.0,488.0,689.0
956048077,53.3623,-6.27316,0.0,1252.0,1296.0
659803043,53.28966,-6.26781,0.0,1802.0,1980.0
971982648,53.34652,-6.2675,0.0,753.0,913.0
564413752,53.32227,-6.2659,0.0,522.0,661.0
507962496,53.27766,-6.2657,0.0,1958.0,1984.0
582754944,53.35086,-6.26563,0.0,1137.0,1070.0
470326920,53.35042,-6.26559,0.0,1100.0,1078.0
1496722630,53.38562,-6.2655,0.0,1750.0,2084.0
706180236,53.32533,-6.26534,0.0,422.0,560.0
646873365,53.3362,-6.26526,0.0,129.0,129.0
974547643,53.34762,-6.26524,0.0,885.0,964.0
311344008,53.34807,-6.26522,0.0,898.0,977.0
631980968,53.34689,-6.2651,0.0,811.0,775.0
739756782,53.33415,-6.26502,0.0,112.0,313.0
932249272,53.32338,-6.26492,0.0,529.0,653.0
1426048599,53.32527,-6.26482,0.0,408.0,556.0
311343801,53.34844,-6.26432,0.0,864.0,943.0
311994584,53.3429,-6.2642,0.0,302.0,235.0
434379754,53.35156,-6.26381,0.0,991.0,969.0
1350207393,53.35749,-6.26357,0.0,1348.0,1157.0
700430922,53.35123,-6.26341,0.0,960.0,938.0
446781985,53.34313,-6.26341,0.0,341.0,274.0
434379755,53.35109,-6.26327,0.0,947.0,925.0
1350207380,53.35948,-6.26126,0.0,1580.0,1431.0
1430847286,53.33979,-6.26114,0.0,420.0,420.0
1496743860,53.40394,-6.2607,0.0,2901.0,3058.0
1416733988,53.29645,-6.26028,0.0,1279.0,1670.0
1155686452,53.34567,-6.26016,0.0,536.0,582.0
677596889,53.35031,-6.26013,0.0,678.0,658.0
566516597,53.35486,-6.25721,0.0,1238.0,995.0
565749701,53.32106,-6.25608,0.0,1171.0,2223.0
311990203,53.32572,-6.25506,0.0,948.0,794.0
907043575,53.35317,-6.25465,0.0,1208.0,1118.0
492027541,53.36937,-6.25404,0.0,2018.0,1649.0
560470679,53.35116,-6.25241,0.0,1122.0,1155.0
1430846981,53.33786,-6.25173,0.0,1435.0,938.0
796766070,53.29059,-6.24542,0.0,2274.0,2365.0
281174464,53.34331,-6.24415,0.0,1036.0,824.0
387223332,53.34887,-6.24372,0.0,1354.0,1517.0
524319289,53.45211,-6.24349,0.0,4763.0,3520.0
