label,lat,lon,input,to,from
d1,53.3112,-6.2742,0.0,2103.0,1874.0
d2,53.3241,-6.3362,0.0,2806.0,2087.0
d3,53.3582,-6.2532,0.0,1221.0,1927.0
d3,53.3531,-6.2615,0.0,1197.0,663.0
